Date,btc,eth,usdt,usdc,bnb,xrp,busd,ada,doge,matic
2020-10-16,11397.0063810075,371.67911181249997,1.0008943425,1.000744275,30.7232666425,0.24314762,1.00015,0.10516641500000001,0.002594985,0.016684465
2020-10-17,11337.9578341475,367.2822029475,1.0008735375,1.000524595,30.141897375,0.2408519875,1.0001499999999999,0.10516652,0.0025922799999999998,0.0164892175
2020-10-18,11417.570063335,373.41700671750004,1.0007613475,1.0004545025,30.5296930875,0.2417664125,1.0001749999999998,0.106584535,0.0025862600000000004,0.0168027975
2020-10-19,11611.1145461175,378.8562911225,1.0007677975,1.0005406424999999,30.273639090000003,0.244560255,1.000225,0.10830048,0.002593815,0.0165414925
2020-10-20,11835.927028485,374.3046699975,1.0008378825,1.0004428674999999,29.33931931,0.2453656125,1.000225,0.10529367,0.0025988375,0.0159316925
2020-10-21,12455.5653671575,382.6511521225,1.0014274775,1.00004488,29.4197511025,0.2483763825,1.000125,0.10470568499999999,0.0026204300000000004,0.01611792
2020-10-22,12911.553554302502,404.16989451000006,1.0014610025,0.9999895324999999,30.372038085,0.2557095775,0.9999750000000001,0.10863121249999999,0.00264863,0.016948570000000003
2020-10-23,12917.92399174,411.4649957575,1.00086986,1.0002124175,30.639086947499997,0.2555559275,0.999965145,0.10903433,0.0026558225,0.017123462500000002
2020-10-24,13017.6124601175,411.66905969,1.0008774725,1.0002862625,30.6312088575,0.255446675,1.0,0.10833978999999999,0.002642295,0.0173264525
2020-10-25,13094.620643490001,410.29631417999997,1.00090387,1.000087215,30.4060347875,0.25463419,1.00005,0.1073334225,0.0026498425,0.017461335
2020-10-26,13038.5322577875,398.79226786749996,1.0008353025,0.9996789750000001,30.6414201475,0.25109766499999997,1.000025,0.1040645,0.0027150275,0.016894779999999998
2020-10-27,13387.49192413,399.5666374475,1.000585365,1.0000797175,31.534507060000003,0.250889455,1.000075,0.10337099749999999,0.00267331,0.016174405
2020-10-28,13423.8614665325,395.68972911250006,1.0002931675000002,1.000141655,30.949461900000003,0.2499414775,1.000125,0.1001806175,0.0026359,0.015480055
2020-10-29,13325.322379489999,387.474402995,1.00035402,1.0000912450000001,30.03501893,0.24386698750000002,1.0,0.09751609,0.002579055,0.014516069999999999
2020-10-30,13443.0276911125,384.02684400500004,1.00062594,1.0002889524999998,29.0328119025,0.239575875,0.9999,0.093673645,0.0025797575,0.0137241475
2020-10-31,13703.317869485,385.9289421825,1.000537945,1.0001754,28.5004739775,0.2399750025,0.9998750000000001,0.09347574,0.0025833550000000003,0.013859955
2020-11-01,13752.12912059,391.3075431275,1.00030956,1.0001904325000002,28.41483234,0.23948744,0.999825,0.095648205,0.002577355,0.0139506925
2020-11-02,13584.7510837325,390.942777235,1.000412065,1.00026277,28.364112555,0.238312825,0.9998500000000001,0.09551019,0.0025515374999999997,0.01393435
2020-11-03,13702.793759780001,382.896588335,1.00044406,1.0001905800000002,27.130513280000002,0.23645729000000001,0.999925,0.0918647675,0.002506855,0.0131948175
2020-11-04,13970.85839942,393.80962117750005,1.0007009825000002,1.0001667125,26.678068125,0.23777034,0.99995,0.0942332825,0.00252901,0.012374045
2020-11-05,14880.518973575,407.74550863499996,1.0007484025,1.0002779625,27.3063694975,0.242044875,0.9999750000000001,0.0955373825,0.00257114,0.0128893
